TRACK_ID	ARTIST_ID	ALBUM_ID	PATH	DURATION	TAGS
track_0965317	artist_367887	album_113522	17/965317.npy	225.0	mood/theme---christmas
track_0965318	artist_367887	album_113522	18/965318.npy	187.4	mood/theme---christmas
track_0965319	artist_367887	album_113522	19/965319.npy	209.7	mood/theme---christmas
track_0965436	artist_367887	album_113540	36/965436.npy	119.2	mood/theme---christmas
track_0965437	artist_367887	album_113540	37/965437.npy	257.8	mood/theme---christmas
track_0965438	artist_367887	album_113540	38/965438.npy	371.8	mood/theme---christmas
track_0965439	artist_367887	album_113540	39/965439.npy	143.3	mood/theme---christmas
track_0965440	artist_367887	album_113540	40/965440.npy	211.5	mood/theme---christmas
track_0965441	artist_367887	album_113540	41/965441.npy	296.4	mood/theme---christmas
track_0965442	artist_367887	album_113540	42/965442.npy	153.7	mood/theme---christmas
track_0965443	artist_367887	album_113540	43/965443.npy	457.8	mood/theme---christmas
track_0965444	artist_367887	album_113540	44/965444.npy	476.5	mood/theme---christmas
track_0965445	artist_367887	album_113540	45/965445.npy	252.6	mood/theme---christmas
track_0965446	artist_367887	album_113540	46/965446.npy	165.1	mood/theme---christmas
track_0965447	artist_367887	album_113540	47/965447.npy	354.0	mood/theme---christmas
track_0965448	artist_367887	album_113540	48/965448.npy	186.1	mood/theme---christmas
track_0965449	artist_367887	album_113540	49/965449.npy	243.5	mood/theme---christmas
track_0965450	artist_367887	album_113540	50/965450.npy	190.5	mood/theme---christmas
track_0965451	artist_367887	album_113540	51/965451.npy	255.1	mood/theme---christmas
track_0965541	artist_378901	album_113551	41/965541.npy	279.4	mood/theme---relaxing
track_0965601	artist_373214	album_113559	01/965601.npy	185.5	mood/theme---drama
track_0965788	artist_423996	album_113585	88/965788.npy	174.0	mood/theme---happy	mood/theme---uplifting
track_0965789	artist_423996	album_113585	89/965789.npy	714.3	mood/theme---dark	mood/theme---dream
track_0965790	artist_423996	album_113585	90/965790.npy	59.1	mood/theme---happy	mood/theme---uplifting
track_0965791	artist_423996	album_113585	91/965791.npy	199.4	mood/theme---dark	mood/theme---energetic
track_0965792	artist_423996	album_113585	92/965792.npy	245.6	mood/theme---sad
track_0965795	artist_423996	album_113585	95/965795.npy	246.3	mood/theme---happy
track_0965796	artist_423996	album_113585	96/965796.npy	61.8	mood/theme---happy	mood/theme---relaxing
track_0965797	artist_423996	album_113585	97/965797.npy	120.2	mood/theme---dark
track_0965976	artist_365823	album_113608	76/965976.npy	277.2	mood/theme---dark
track_0966110	artist_005801	album_113624	10/966110.npy	244.6	mood/theme---hopeful	mood/theme---inspiring	mood/theme---meditative
track_0966113	artist_005801	album_113624	13/966113.npy	1245.6	mood/theme---epic	mood/theme---inspiring	mood/theme---motivational	mood/theme---powerful
track_0966290	artist_364644	album_113652	90/966290.npy	38.6	mood/theme---movie	mood/theme---slow
track_0966294	artist_364644	album_113652	94/966294.npy	53.2	mood/theme---energetic	mood/theme---movie
track_0966295	artist_364644	album_113652	95/966295.npy	89.8	mood/theme---movie	mood/theme---slow
track_0966296	artist_364644	album_113652	96/966296.npy	82.9	mood/theme---movie
track_0966297	artist_364644	album_113652	97/966297.npy	192.2	mood/theme---slow
track_0966298	artist_364644	album_113652	98/966298.npy	66.8	mood/theme---movie	mood/theme---slow
track_0966300	artist_364644	album_113652	00/966300.npy	49.4	mood/theme---movie	mood/theme---slow
track_0966301	artist_364644	album_113652	01/966301.npy	98.6	mood/theme---movie	mood/theme---slow
track_0966302	artist_364644	album_113652	02/966302.npy	113.3	mood/theme---movie	mood/theme---slow
track_0966304	artist_364644	album_113652	04/966304.npy	103.5	mood/theme---movie
track_0966305	artist_364644	album_113652	05/966305.npy	54.9	mood/theme---movie
track_0966306	artist_364644	album_113652	06/966306.npy	290.8	mood/theme---movie
track_0966520	artist_375935	album_113672	20/966520.npy	240.0	mood/theme---drama	mood/theme---movie	mood/theme---sad
track_0966560	artist_423996	album_113687	60/966560.npy	33.5	mood/theme---dark
track_0966564	artist_423996	album_113687	64/966564.npy	161.1	mood/theme---dark
track_0966567	artist_423996	album_113687	67/966567.npy	47.3	mood/theme---dark
track_0966857	artist_425159	album_113731	57/966857.npy	37.5	mood/theme---trailer
track_0966860	artist_425159	album_113731	60/966860.npy	109.7	mood/theme---nature
track_0966862	artist_425159	album_113731	62/966862.npy	185.5	mood/theme---documentary	mood/theme---dream	mood/theme---nature
track_0966864	artist_425159	album_113731	64/966864.npy	114.8	mood/theme---melancholic
track_0966939	artist_358760	album_113737	39/966939.npy	438.8	mood/theme---movie
track_0967229	artist_350774	album_113782	29/967229.npy	300.1	mood/theme---adventure
track_0967230	artist_350774	album_113782	30/967230.npy	232.6	mood/theme---emotional
track_0967231	artist_350774	album_113782	31/967231.npy	192.8	mood/theme---adventure	mood/theme---emotional
track_0967232	artist_350774	album_113782	32/967232.npy	241.2	mood/theme---adventure	mood/theme---emotional	mood/theme---relaxing
track_0967234	artist_350774	album_113782	34/967234.npy	245.2	mood/theme---adventure
track_0967235	artist_350774	album_113782	35/967235.npy	265.0	mood/theme---adventure	mood/theme---emotional
track_0967236	artist_350774	album_113782	36/967236.npy	157.4	mood/theme---adventure
track_0967237	artist_350774	album_113782	37/967237.npy	181.8	mood/theme---adventure	mood/theme---drama
track_0967238	artist_350774	album_113782	38/967238.npy	220.6	mood/theme---adventure
track_0967239	artist_350774	album_113782	39/967239.npy	234.9	mood/theme---adventure
track_0967240	artist_350774	album_113782	40/967240.npy	253.4	mood/theme---adventure
track_0967242	artist_350774	album_113782	42/967242.npy	233.7	mood/theme---adventure	mood/theme---romantic
track_0967243	artist_350774	album_113782	43/967243.npy	170.5	mood/theme---adventure	mood/theme---emotional	mood/theme---romantic
track_0967566	artist_342854	album_113875	66/967566.npy	78.6	mood/theme---happy
track_0967573	artist_342854	album_113875	73/967573.npy	230.8	mood/theme---dramatic
track_0967930	artist_375935	album_113862	30/967930.npy	285.0	mood/theme---advertising	mood/theme---commercial
track_0968428	artist_005240	album_113939	28/968428.npy	164.6	mood/theme---corporate	mood/theme---documentary
track_0968429	artist_005240	album_113939	29/968429.npy	248.0	mood/theme---corporate	mood/theme---documentary
track_0968432	artist_005240	album_113939	32/968432.npy	384.0	mood/theme---corporate	mood/theme---documentary
track_0968433	artist_005240	album_113939	33/968433.npy	310.3	mood/theme---corporate	mood/theme---documentary
track_0968435	artist_005240	album_113939	35/968435.npy	250.5	mood/theme---corporate	mood/theme---documentary
track_0968976	artist_336621	album_114011	76/968976.npy	162.3	mood/theme---powerful
track_0968977	artist_336621	album_114011	77/968977.npy	199.3	mood/theme---powerful
track_0968978	artist_336621	album_114011	78/968978.npy	298.6	mood/theme---powerful
track_0968979	artist_336621	album_114011	79/968979.npy	270.8	mood/theme---powerful
track_0969125	artist_423187	album_114029	25/969125.npy	161.5	mood/theme---love
track_0969333	artist_375935	album_114056	33/969333.npy	270.0	mood/theme---energetic
track_0969340	artist_347673	album_114060	40/969340.npy	152.0	mood/theme---background	mood/theme---melodic
track_0969343	artist_347673	album_114060	43/969343.npy	115.2	mood/theme---background	mood/theme---relaxing
track_0969345	artist_347673	album_114060	45/969345.npy	150.0	mood/theme---background	mood/theme---relaxing
track_0969346	artist_347673	album_114060	46/969346.npy	135.5	mood/theme---background	mood/theme---relaxing
track_0969347	artist_347673	album_114060	47/969347.npy	143.0	mood/theme---background	mood/theme---relaxing
track_0969348	artist_347673	album_114060	48/969348.npy	133.1	mood/theme---background	mood/theme---relaxing
track_0969349	artist_347673	album_114060	49/969349.npy	115.8	mood/theme---background	mood/theme---relaxing
track_0969494	artist_423996	album_114072	94/969494.npy	251.4	mood/theme---happy
track_0969496	artist_423996	album_114072	96/969496.npy	216.2	mood/theme---dream	mood/theme---epic
track_0969703	artist_356176	album_114095	03/969703.npy	186.2	mood/theme---fun
track_0970364	artist_425406	album_114172	64/970364.npy	203.5	mood/theme---melodic
track_0970482	artist_375935	album_114188	82/970482.npy	175.0	mood/theme---happy	mood/theme---uplifting
track_0970598	artist_004729	album_114250	98/970598.npy	242.9	mood/theme---meditative	mood/theme---relaxing
track_0970600	artist_004729	album_114250	00/970600.npy	199.8	mood/theme---meditative	mood/theme---relaxing
track_0970601	artist_004729	album_114250	01/970601.npy	221.4	mood/theme---meditative	mood/theme---relaxing
track_0970699	artist_362548	album_114272	99/970699.npy	196.0	mood/theme---ballad
track_0970849	artist_004729	album_114250	49/970849.npy	184.8	mood/theme---meditative	mood/theme---relaxing
track_0970850	artist_004729	album_114250	50/970850.npy	123.9	mood/theme---meditative	mood/theme---relaxing
track_0970879	artist_004729	album_114250	79/970879.npy	117.3	mood/theme---meditative	mood/theme---relaxing
track_0970884	artist_004729	album_114250	84/970884.npy	209.0	mood/theme---meditative	mood/theme---relaxing
track_0971376	artist_352172	album_114314	76/971376.npy	60.4	mood/theme---dream	mood/theme---romantic
track_0971383	artist_352172	album_114314	83/971383.npy	169.8	mood/theme---dream	mood/theme---romantic
track_0971468	artist_349709	album_114321	68/971468.npy	226.7	mood/theme---christmas
track_0971581	artist_002444	album_114344	81/971581.npy	227.0	mood/theme---relaxing
track_0971653	artist_422939	album_114351	53/971653.npy	457.9	mood/theme---happy
track_0972172	artist_366613	album_114442	72/972172.npy	359.2	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972173	artist_366613	album_114442	73/972173.npy	596.5	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972174	artist_366613	album_114442	74/972174.npy	445.8	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972175	artist_366613	album_114442	75/972175.npy	402.4	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972176	artist_366613	album_114442	76/972176.npy	291.0	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972186	artist_366613	album_114442	86/972186.npy	536.8	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972187	artist_366613	album_114442	87/972187.npy	358.1	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972188	artist_366613	album_114442	88/972188.npy	229.3	mood/theme---dark	mood/theme---film
track_0972189	artist_366613	album_114442	89/972189.npy	291.7	mood/theme---dark	mood/theme---epic	mood/theme---film
track_0972343	artist_340262	album_114464	43/972343.npy	291.3	mood/theme---energetic
track_0972621	artist_005240	album_114496	21/972621.npy	386.9	mood/theme---corporate	mood/theme---documentary
track_0972622	artist_005240	album_114496	22/972622.npy	211.2	mood/theme---corporate	mood/theme---documentary
track_0972624	artist_005240	album_114496	24/972624.npy	309.8	mood/theme---corporate	mood/theme---documentary
track_0972626	artist_005240	album_114496	26/972626.npy	222.4	mood/theme---corporate	mood/theme---documentary
track_0972628	artist_005240	album_114496	28/972628.npy	157.1	mood/theme---corporate	mood/theme---documentary
track_0972906	artist_423882	album_114523	06/972906.npy	378.0	mood/theme---relaxing
track_0972907	artist_423882	album_114523	07/972907.npy	279.0	mood/theme---relaxing
track_0973239	artist_000560	album_114578	39/973239.npy	145.6	mood/theme---emotional	mood/theme---epic	mood/theme---film
track_0973240	artist_000560	album_114578	40/973240.npy	122.4	mood/theme---action
track_0973243	artist_000560	album_114578	43/973243.npy	197.0	mood/theme---film
track_0973244	artist_000560	album_114578	44/973244.npy	106.8	mood/theme---action	mood/theme---epic	mood/theme---film
track_0973245	artist_000560	album_114578	45/973245.npy	203.6	mood/theme---action	mood/theme---epic
track_0973246	artist_000560	album_114578	46/973246.npy	213.0	mood/theme---action
track_0973247	artist_000560	album_114578	47/973247.npy	182.0	mood/theme---action	mood/theme---epic
track_0973248	artist_000560	album_114578	48/973248.npy	227.4	mood/theme---film
track_0973249	artist_000560	album_114578	49/973249.npy	116.8	mood/theme---action
track_0973250	artist_000560	album_114578	50/973250.npy	81.1	mood/theme---action	mood/theme---epic
track_0973251	artist_000560	album_114578	51/973251.npy	197.5	mood/theme---dramatic	mood/theme---emotional	mood/theme---epic	mood/theme---film
track_0973252	artist_000560	album_114578	52/973252.npy	300.7	mood/theme---drama	mood/theme---emotional	mood/theme---film
track_0973253	artist_000560	album_114578	53/973253.npy	170.1	mood/theme---relaxing
track_0973254	artist_000560	album_114578	54/973254.npy	168.0	mood/theme---drama	mood/theme---emotional	mood/theme---film
track_0973255	artist_000560	album_114578	55/973255.npy	203.4	mood/theme---epic	mood/theme---film
track_0973615	artist_350284	album_114633	15/973615.npy	359.9	mood/theme---epic	mood/theme---trailer
track_0973747	artist_375104	album_114654	47/973747.npy	43.7	mood/theme---christmas
track_0973749	artist_375104	album_114654	49/973749.npy	58.3	mood/theme---christmas
track_0973751	artist_375104	album_114654	51/973751.npy	46.7	mood/theme---christmas
track_0973752	artist_375104	album_114654	52/973752.npy	125.0	mood/theme---christmas
track_0973753	artist_375104	album_114654	53/973753.npy	152.7	mood/theme---christmas
track_0973754	artist_375104	album_114654	54/973754.npy	124.3	mood/theme---christmas
track_0973755	artist_375104	album_114654	55/973755.npy	125.3	mood/theme---christmas
track_0973756	artist_375104	album_114654	56/973756.npy	112.0	mood/theme---christmas
track_0973757	artist_375104	album_114654	57/973757.npy	121.1	mood/theme---christmas
track_0973758	artist_375104	album_114654	58/973758.npy	114.6	mood/theme---christmas
track_0974304	artist_422812	album_114731	04/974304.npy	64.7	mood/theme---melodic
track_0974305	artist_422812	album_114731	05/974305.npy	191.0	mood/theme---melodic
track_0974788	artist_426563	album_114922	88/974788.npy	225.9	mood/theme---meditative
track_0974948	artist_006987	album_114805	48/974948.npy	244.7	mood/theme---background	mood/theme---dream	mood/theme---film	mood/theme---melodic
track_0974965	artist_006987	album_114805	65/974965.npy	279.2	mood/theme---film	mood/theme---melodic
track_0975402	artist_348254	album_114845	02/975402.npy	198.2	mood/theme---emotional
track_0975526	artist_365142	album_114863	26/975526.npy	218.0	mood/theme---action	mood/theme---trailer
track_0975527	artist_365142	album_114863	27/975527.npy	107.1	mood/theme---trailer
track_0975594	artist_369472	album_114928	94/975594.npy	158.9	mood/theme---dramatic	mood/theme---film
track_0975761	artist_426727	album_114910	61/975761.npy	146.5	mood/theme---dark
track_0975919	artist_369472	album_114928	19/975919.npy	94.6	mood/theme---film
track_0976705	artist_347673	album_115007	05/976705.npy	85.4	mood/theme---trailer
track_0976706	artist_347673	album_115007	06/976706.npy	76.8	mood/theme---trailer
track_0976707	artist_347673	album_115007	07/976707.npy	68.6	mood/theme---trailer
track_0976708	artist_347673	album_115007	08/976708.npy	123.3	mood/theme---trailer
track_0976709	artist_347673	album_115007	09/976709.npy	106.0	mood/theme---christmas	mood/theme---trailer
track_0976710	artist_347673	album_115007	10/976710.npy	123.4	mood/theme---trailer
track_0976711	artist_347673	album_115007	11/976711.npy	133.1	mood/theme---romantic	mood/theme---trailer
track_0976713	artist_347673	album_115007	13/976713.npy	151.4	mood/theme---trailer
track_0976714	artist_347673	album_115007	14/976714.npy	122.0	mood/theme---dramatic	mood/theme---trailer
track_0976715	artist_347673	album_115007	15/976715.npy	95.9	mood/theme---romantic	mood/theme---trailer
track_0976716	artist_347673	album_115007	16/976716.npy	92.6	mood/theme---trailer
track_0976717	artist_347673	album_115007	17/976717.npy	137.9	mood/theme---romantic	mood/theme---trailer
track_0976774	artist_421686	album_115108	74/976774.npy	194.6	mood/theme---relaxing
track_0976775	artist_421686	album_115108	75/976775.npy	213.0	mood/theme---relaxing
track_0976776	artist_421686	album_115108	76/976776.npy	236.1	mood/theme---relaxing
track_0976777	artist_421686	album_115108	77/976777.npy	221.4	mood/theme---relaxing
track_0976778	artist_421686	album_115108	78/976778.npy	224.0	mood/theme---relaxing
track_0976779	artist_421686	album_115108	79/976779.npy	218.8	mood/theme---relaxing
track_0976780	artist_421686	album_115108	80/976780.npy	152.0	mood/theme---relaxing
track_0976781	artist_421686	album_115108	81/976781.npy	191.9	mood/theme---relaxing
track_0976782	artist_421686	album_115108	82/976782.npy	199.2	mood/theme---relaxing
track_0976783	artist_421686	album_115108	83/976783.npy	222.5	mood/theme---relaxing
track_0976784	artist_421686	album_115108	84/976784.npy	140.5	mood/theme---relaxing
track_0976785	artist_421686	album_115108	85/976785.npy	159.7	mood/theme---relaxing
track_0976786	artist_421686	album_115108	86/976786.npy	248.5	mood/theme---relaxing
track_0976787	artist_421686	album_115108	87/976787.npy	221.4	mood/theme---relaxing
track_0976788	artist_421686	album_115108	88/976788.npy	183.2	mood/theme---relaxing
track_0976789	artist_421686	album_115108	89/976789.npy	173.7	mood/theme---relaxing
track_0976790	artist_421686	album_115108	90/976790.npy	181.7	mood/theme---relaxing
track_0976791	artist_421686	album_115108	91/976791.npy	224.3	mood/theme---relaxing
track_0976792	artist_421686	album_115108	92/976792.npy	210.3	mood/theme---relaxing
track_0976814	artist_367979	album_115016	14/976814.npy	108.9	mood/theme---action	mood/theme---adventure
track_0976815	artist_367979	album_115016	15/976815.npy	115.6	mood/theme---action	mood/theme---adventure
track_0976816	artist_367979	album_115016	16/976816.npy	186.9	mood/theme---action	mood/theme---adventure
track_0976817	artist_367979	album_115016	17/976817.npy	111.3	mood/theme---action	mood/theme---adventure
track_0976818	artist_367979	album_115016	18/976818.npy	106.8	mood/theme---action	mood/theme---adventure
track_0976819	artist_367979	album_115016	19/976819.npy	151.0	mood/theme---action	mood/theme---adventure
track_0977167	artist_375935	album_115055	67/977167.npy	150.0	mood/theme---children	mood/theme---christmas
track_0977168	artist_375935	album_115055	68/977168.npy	140.0	mood/theme---christmas
track_0977264	artist_002656	album_115071	64/977264.npy	199.2	mood/theme---adventure	mood/theme---drama	mood/theme---emotional
track_0977715	artist_351712	album_115134	15/977715.npy	238.8	mood/theme---dream
track_0978028	artist_352814	album_115190	28/978028.npy	408.0	mood/theme---energetic
track_0978030	artist_352814	album_115190	30/978030.npy	327.7	mood/theme---energetic
track_0978031	artist_352814	album_115190	31/978031.npy	339.6	mood/theme---energetic
track_0978032	artist_352814	album_115190	32/978032.npy	338.1	mood/theme---energetic
track_0978577	artist_375935	album_115243	77/978577.npy	145.0	mood/theme---christmas
track_0978707	artist_338998	album_115265	07/978707.npy	178.2	mood/theme---christmas
track_0979061	artist_004812	album_115306	61/979061.npy	240.0	mood/theme---christmas	mood/theme---romantic
track_0979204	artist_362218	album_115317	04/979204.npy	210.1	mood/theme---relaxing
track_0979224	artist_375104	album_115324	24/979224.npy	100.0	mood/theme---fun
track_0979225	artist_375104	album_115324	25/979225.npy	145.7	mood/theme---fun
track_0979232	artist_375104	album_115324	32/979232.npy	77.1	mood/theme---fun
track_0979233	artist_375104	album_115324	33/979233.npy	145.8	mood/theme---fun
track_0979234	artist_375104	album_115324	34/979234.npy	30.5	mood/theme---fun
track_0979236	artist_375104	album_115324	36/979236.npy	100.0	mood/theme---fun
track_0979833	artist_427108	album_115441	33/979833.npy	310.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979834	artist_427108	album_115426	34/979834.npy	332.0	mood/theme---meditative	mood/theme---relaxing
track_0979835	artist_427108	album_115440	35/979835.npy	302.8	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979836	artist_427108	album_115409	36/979836.npy	299.0	mood/theme---calm	mood/theme---relaxing
track_0979837	artist_427108	album_115441	37/979837.npy	307.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979838	artist_427108	album_115441	38/979838.npy	283.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979839	artist_427108	album_115440	39/979839.npy	331.0	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979840	artist_427108	album_115440	40/979840.npy	300.5	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979841	artist_427108	album_115409	41/979841.npy	311.0	mood/theme---calm	mood/theme---relaxing
track_0979842	artist_427108	album_115409	42/979842.npy	299.8	mood/theme---calm	mood/theme---relaxing
track_0979843	artist_427108	album_115409	43/979843.npy	329.0	mood/theme---calm	mood/theme---relaxing
track_0979844	artist_427108	album_115426	44/979844.npy	307.5	mood/theme---meditative	mood/theme---relaxing
track_0979845	artist_427108	album_115441	45/979845.npy	327.0	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979846	artist_427108	album_115440	46/979846.npy	315.5	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979847	artist_427108	album_115426	47/979847.npy	302.0	mood/theme---meditative	mood/theme---relaxing
track_0979848	artist_427108	album_115441	48/979848.npy	304.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979849	artist_427108	album_115440	49/979849.npy	320.0	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979850	artist_427108	album_115440	50/979850.npy	325.0	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979851	artist_427108	album_115409	51/979851.npy	314.0	mood/theme---calm	mood/theme---relaxing
track_0979852	artist_427108	album_115409	52/979852.npy	319.5	mood/theme---calm	mood/theme---relaxing
track_0979853	artist_427108	album_115409	53/979853.npy	310.5	mood/theme---calm	mood/theme---relaxing
track_0979854	artist_427108	album_115426	54/979854.npy	311.0	mood/theme---meditative	mood/theme---relaxing
track_0979855	artist_427108	album_115409	55/979855.npy	290.0	mood/theme---calm	mood/theme---relaxing
track_0979856	artist_427108	album_115426	56/979856.npy	343.3	mood/theme---meditative	mood/theme---relaxing
track_0979857	artist_427108	album_115440	57/979857.npy	305.5	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979858	artist_427108	album_115441	58/979858.npy	312.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979859	artist_427108	album_115441	59/979859.npy	319.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979860	artist_427108	album_115426	60/979860.npy	315.5	mood/theme---meditative	mood/theme---relaxing
track_0979861	artist_427108	album_115409	61/979861.npy	294.5	mood/theme---calm	mood/theme---relaxing
track_0979862	artist_427108	album_115409	62/979862.npy	316.0	mood/theme---calm	mood/theme---relaxing
track_0979863	artist_427108	album_115440	63/979863.npy	299.3	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979864	artist_427108	album_115426	64/979864.npy	318.0	mood/theme---meditative	mood/theme---relaxing
track_0979865	artist_427108	album_115440	65/979865.npy	317.0	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979866	artist_427108	album_115441	66/979866.npy	310.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979867	artist_427108	album_115441	67/979867.npy	320.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979868	artist_427108	album_115440	68/979868.npy	315.3	mood/theme---background	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979869	artist_427108	album_115426	69/979869.npy	307.0	mood/theme---meditative	mood/theme---relaxing
track_0979870	artist_427108	album_115441	70/979870.npy	340.5	mood/theme---calm	mood/theme---meditative	mood/theme---relaxing
track_0979871	artist_427108	album_115426	71/979871.npy	328.0	mood/theme---meditative	mood/theme---relaxing
track_0979872	artist_427108	album_115426	72/979872.npy	302.6	mood/theme---meditative	mood/theme---relaxing
track_0980566	artist_341542	album_115484	66/980566.npy	216.0	mood/theme---fun	mood/theme---happy
track_0980574	artist_341542	album_115484	74/980574.npy	64.3	mood/theme---fun
track_0980765	artist_365142	album_115493	65/980765.npy	184.5	mood/theme---emotional	mood/theme---melodic	mood/theme---trailer
track_0980789	artist_375935	album_115499	89/980789.npy	110.0	mood/theme---christmas	mood/theme---documentary
track_0981208	artist_347673	album_115550	08/981208.npy	125.0	mood/theme---christmas	mood/theme---positive
track_0981228	artist_355889	album_115560	28/981228.npy	338.2	mood/theme---dream	mood/theme---energetic
track_0981229	artist_355889	album_115560	29/981229.npy	210.7	mood/theme---dream	mood/theme---energetic
track_0981230	artist_355889	album_115560	30/981230.npy	507.6	mood/theme---dream	mood/theme---energetic
track_0981231	artist_355889	album_115560	31/981231.npy	313.1	mood/theme---dream	mood/theme---energetic
track_0981232	artist_355889	album_115560	32/981232.npy	178.8	mood/theme---dream	mood/theme---energetic
track_0981233	artist_355889	album_115560	33/981233.npy	365.4	mood/theme---dream	mood/theme---energetic
track_0981234	artist_355889	album_115560	34/981234.npy	268.5	mood/theme---dream	mood/theme---energetic
track_0981255	artist_375935	album_115559	55/981255.npy	100.0	mood/theme---drama	mood/theme---emotional
track_0981257	artist_375935	album_115559	57/981257.npy	40.0	mood/theme---epic
track_0981461	artist_427549	album_115596	61/981461.npy	145.8	mood/theme---love
track_0981782	artist_007805	album_115629	82/981782.npy	170.1	mood/theme---christmas	mood/theme---happy
track_0981909	artist_007584	album_115647	09/981909.npy	303.3	mood/theme---relaxing	mood/theme---space	mood/theme---summer
track_0981910	artist_007584	album_115647	10/981910.npy	229.8	mood/theme---fun
track_0981911	artist_007584	album_115647	11/981911.npy	203.0	mood/theme---sad
track_0981912	artist_007584	album_115647	12/981912.npy	460.0	mood/theme---sad	mood/theme---space
track_0981913	artist_007584	album_115647	13/981913.npy	70.5	mood/theme---space
track_0981916	artist_357976	album_115644	16/981916.npy	317.4	mood/theme---emotional	mood/theme---movie
track_0982114	artist_007584	album_115667	14/982114.npy	284.3	mood/theme---retro	mood/theme---space
track_0982115	artist_007584	album_115667	15/982115.npy	205.9	mood/theme---space
track_0982123	artist_007584	album_115668	23/982123.npy	187.0	mood/theme---melancholic
track_0982124	artist_007584	album_115668	24/982124.npy	318.7	mood/theme---space
track_0982384	artist_364878	album_115715	84/982384.npy	67.0	mood/theme---christmas
track_0982385	artist_364878	album_115715	85/982385.npy	99.3	mood/theme---christmas
track_0982386	artist_364878	album_115715	86/982386.npy	150.9	mood/theme---christmas
track_0982387	artist_364878	album_115715	87/982387.npy	101.1	mood/theme---christmas
track_0982388	artist_364878	album_115715	88/982388.npy	114.7	mood/theme---christmas
track_0982389	artist_364878	album_115715	89/982389.npy	55.7	mood/theme---christmas
track_0982390	artist_364878	album_115715	90/982390.npy	79.0	mood/theme---christmas
track_0982391	artist_364878	album_115715	91/982391.npy	107.8	mood/theme---christmas
track_0982392	artist_364878	album_115715	92/982392.npy	225.8	mood/theme---christmas
track_0982406	artist_375935	album_115711	06/982406.npy	165.0	mood/theme---commercial
track_0982407	artist_375935	album_115711	07/982407.npy	165.0	mood/theme---documentary	mood/theme---happy
track_0982408	artist_375935	album_115711	08/982408.npy	165.0	mood/theme---film
track_0983594	artist_378701	album_115794	94/983594.npy	64.0	mood/theme---game	mood/theme---melancholic	mood/theme---relaxing
track_0983937	artist_370822	album_115836	37/983937.npy	256.0	mood/theme---positive
track_0983938	artist_370822	album_115836	38/983938.npy	306.7	mood/theme---dramatic
track_0984510	artist_368880	album_115888	10/984510.npy	321.6	mood/theme---retro
track_0984513	artist_368880	album_115888	13/984513.npy	240.0	mood/theme---retro
track_0984653	artist_369454	album_115899	53/984653.npy	352.0	mood/theme---ballad
track_0984674	artist_428097	album_115908	74/984674.npy	289.7	mood/theme---energetic	mood/theme---fast
track_0984751	artist_007584	album_115918	51/984751.npy	212.0	mood/theme---melancholic	mood/theme---relaxing
track_0984752	artist_007584	album_115918	52/984752.npy	202.7	mood/theme---fun
track_0984753	artist_007584	album_115918	53/984753.npy	352.0	mood/theme---space
track_0984754	artist_007584	album_115918	54/984754.npy	140.0	mood/theme---space
track_0984755	artist_007584	album_115918	55/984755.npy	248.3	mood/theme---relaxing
track_0984990	artist_428049	album_115967	90/984990.npy	332.2	mood/theme---ballad	mood/theme---energetic
track_0984992	artist_428049	album_115967	92/984992.npy	251.4	mood/theme---energetic
track_0984993	artist_428049	album_115967	93/984993.npy	212.1	mood/theme---love
track_0984999	artist_428049	album_115967	99/984999.npy	234.5	mood/theme---epic	mood/theme---melodic
